loan_id,property_type,region,origination_date,maturity_date,rate_type,interest_rate_pct,original_loan_amount,current_balance,appraised_value,net_operating_income,occupancy_pct,ltv,dscr,debt_yield,interest_coverage,covenant_status,delinquency_status,watchlist_rating,defaulted
L0723,Office,Southeast,2022-06-05,2029-06-03,Fixed,6.04,17054091.0,16321839.0,19402245.0,1282193.0,73.1,0.8412,1.13,0.0786,1.3,Compliant,Current,Watch,0
L0724,Industrial,Northeast,2022-09-25,2029-09-23,Fixed,6.38,11291942.0,10848679.0,12037549.0,842622.0,85.3,0.9012,1.06,0.0777,1.22,Compliant,90+ Days,High Risk,1
L0725,Retail,Southeast,2020-02-27,2025-02-25,Floating,8.41,7792200.0,7245251.0,14275856.0,897008.0,90.3,0.5075,1.28,0.1238,1.47,Compliant,Current,Pass,0
L0726,Hospitality,West,2022-05-02,2032-04-29,Fixed,6.77,18264751.0,17460101.0,18319538.0,1050840.0,61.9,0.9531,0.77,0.0602,0.89,Breached,Current,High Risk,0
L0727,Office,Northeast,2022-05-23,2027-05-22,Fixed,4.87,25467617.0,24363230.0,29013644.0,2029973.0,75.5,0.8397,1.49,0.0833,1.71,Compliant,Current,Watch,0
L0728,Industrial,Midwest,2021-07-19,2024-07-18,Fixed,5.48,7058001.0,6680466.0,10713303.0,654335.0,90.5,0.6236,1.55,0.0979,1.79,Compliant,Current,Pass,0
L0729,Multifamily,Southwest,2022-05-26,2029-05-24,Fixed,6.82,8162813.0,7809643.0,10240271.0,725018.0,100.0,0.7626,1.18,0.0928,1.36,Compliant,Current,Watch,0
L0730,Office,Southeast,2022-06-03,2025-06-02,Fixed,6.58,26184822.0,25058803.0,34048283.0,2038327.0,72.2,0.736,1.07,0.0813,1.24,Compliant,Current,Watch,0
L0731,Office,Northeast,2021-09-15,2026-09-14,Floating,6.75,13690295.0,12984100.0,21973440.0,1393590.0,91.8,0.5909,1.38,0.1073,1.59,Compliant,Current,Pass,0
L0732,Industrial,West,2019-02-27,2022-02-26,Fixed,8.15,10761772.0,9877243.0,16439824.0,1054491.0,100.0,0.6008,1.14,0.1068,1.31,Compliant,Current,Watch,0
L0733,Industrial,Northeast,2020-10-20,2023-10-20,Floating,6.04,8288381.0,7770913.0,11091885.0,828483.0,100.0,0.7006,1.53,0.1066,1.76,Compliant,Current,Pass,0
L0734,Retail,West,2022-01-01,2028-12-30,Floating,6.53,7949335.0,7567506.0,13675087.0,836654.0,92.3,0.5534,1.47,0.1106,1.69,Compliant,Current,Pass,0
L0735,Multifamily,Midwest,2024-07-07,2029-07-06,Floating,4.83,8286251.0,8138324.0,7446197.0,563550.0,90.2,1.093,1.25,0.0692,1.43,Compliant,Current,High Risk,0
L0736,Hospitality,Southwest,2019-12-31,2024-12-29,Fixed,7.24,15467153.0,14351993.0,15235638.0,866243.0,60.7,0.942,0.72,0.0604,0.83,Compliant,Current,High Risk,0
L0737,Multifamily,Midwest,2021-07-24,2024-07-23,Floating,5.88,7645016.0,7237338.0,10937572.0,737506.0,89.2,0.6617,1.51,0.1019,1.73,Compliant,Current,Pass,0
L0738,Industrial,Southeast,2023-09-25,2030-09-23,Fixed,7.15,15901551.0,15468158.0,26253725.0,1544023.0,100.0,0.5892,1.21,0.0998,1.4,Compliant,Current,Pass,0
L0739,Multifamily,Northeast,2020-02-23,2025-02-21,Floating,7.46,13189793.0,12262244.0,15601397.0,1170756.0,91.6,0.786,1.11,0.0955,1.28,Compliant,Current,Watch,0
L0740,Multifamily,West,2021-08-20,2028-08-18,Floating,8.71,19887862.0,18844975.0,39791653.0,2293274.0,97.3,0.4736,1.21,0.1217,1.4,Compliant,Current,Pass,0
L0741,Multifamily,West,2022-08-01,2027-07-31,Floating,7.18,21091482.0,20225402.0,32219822.0,1886451.0,93.7,0.6277,1.13,0.0933,1.3,Compliant,Current,Watch,0
L0742,Multifamily,Northeast,2021-05-10,2024-05-09,Fixed,5.88,9318054.0,8798183.0,21970931.0,1179691.0,94.0,0.4004,1.98,0.1341,2.28,Compliant,Current,Pass,0
L0743,Industrial,Northeast,2020-06-22,2025-06-21,Floating,7.01,16239667.0,15161709.0,18665456.0,1230564.0,96.3,0.8123,1.01,0.0812,1.16,Compliant,Current,Watch,0
L0744,Retail,Southeast,2022-06-02,2025-06-01,Fixed,5.52,7938109.0,7596488.0,7374815.0,518593.0,91.0,1.0301,1.08,0.0683,1.24,Breached,Current,High Risk,0
L0745,Multifamily,Midwest,2022-06-22,2027-06-21,Floating,6.89,10997151.0,10531113.0,16021562.0,1111066.0,85.5,0.6573,1.33,0.1055,1.53,Compliant,Current,Pass,0
L0746,Hospitality,West,2019-09-12,2024-09-10,Floating,6.42,43809223.0,40492204.0,40836358.0,2601352.0,65.8,0.9916,0.87,0.0642,1.0,Breached,90+ Days,High Risk,1
L0747,Multifamily,Southeast,2023-08-27,2033-08-24,Fixed,6.14,16272545.0,15813525.0,23557639.0,1391199.0,94.5,0.6713,1.25,0.088,1.43,Compliant,Current,Pass,0
L0748,Retail,Midwest,2020-10-08,2023-10-08,Floating,5.79,6590361.0,6176306.0,11154160.0,697044.0,88.3,0.5537,1.69,0.1129,1.95,Compliant,Current,Pass,0
L0749,Hospitality,Southeast,2019-08-12,2026-08-10,Fixed,6.47,28785701.0,26576852.0,28737012.0,1805697.0,64.3,0.9248,0.91,0.0679,1.05,Compliant,Current,High Risk,0
L0750,Retail,West,2022-01-03,2025-01-02,Fixed,6.94,3988039.0,3796744.0,6354019.0,427457.0,90.3,0.5975,1.41,0.1126,1.62,Compliant,Current,Pass,0
L0751,Office,Northeast,2020-01-03,2025-01-01,Fixed,4.71,20622731.0,19137894.0,21300549.0,1419781.0,71.8,0.8985,1.37,0.0742,1.57,Compliant,Current,High Risk,0
L0752,Mixed-Use,Northeast,2022-12-01,2027-11-30,Fixed,5.58,6136668.0,5909292.0,6319990.0,509754.0,75.2,0.935,1.34,0.0863,1.55,Compliant,Current,High Risk,0
L0753,Retail,Midwest,2024-11-13,2034-11-11,Floating,6.75,4655372.0,4592008.0,6195087.0,404891.0,89.4,0.7412,1.14,0.0882,1.31,Compliant,Current,Watch,0
L0754,Multifamily,Southwest,2022-07-11,2025-07-10,Fixed,4.09,16551198.0,15860129.0,18228192.0,1244023.0,82.4,0.8701,1.67,0.0784,1.92,Compliant,Current,High Risk,0
L0755,Office,Midwest,2023-06-18,2026-06-17,Fixed,7.77,4144311.0,4017869.0,6634297.0,435496.0,80.2,0.6056,1.21,0.1084,1.4,Compliant,Current,Pass,0
L0756,Industrial,Southwest,2022-11-11,2027-11-10,Floating,5.96,26949550.0,25933294.0,41429583.0,2571095.0,78.4,0.626,1.45,0.0991,1.66,Compliant,Current,Pass,0
L0757,Retail,Southeast,2019-06-02,2022-06-01,Floating,5.76,12659558.0,11658586.0,14186232.0,967312.0,81.2,0.8218,1.25,0.083,1.44,Compliant,Current,Watch,0
L0758,Retail,Southeast,2019-12-28,2022-12-27,Floating,6.41,2910277.0,2700163.0,4104850.0,251275.0,84.4,0.6578,1.26,0.0931,1.45,Compliant,90+ Days,Pass,1
L0759,Hospitality,West,2023-05-29,2028-05-27,Floating,6.72,82287292.0,79722634.0,89484839.0,5769628.0,55.1,0.8909,0.94,0.0724,1.08,Compliant,Current,High Risk,0
L0760,Industrial,Southwest,2021-05-23,2024-05-22,Floating,5.92,43525294.0,41115543.0,47358997.0,3572451.0,91.0,0.8682,1.28,0.0869,1.47,Compliant,Current,High Risk,0
L0761,Office,West,2024-05-11,2027-05-11,Fixed,7.08,16298961.0,15977447.0,21397113.0,1297345.0,87.5,0.7467,1.0,0.0812,1.15,Compliant,Current,High Risk,0
L0762,Multifamily,Northeast,2019-03-31,2026-03-29,Fixed,6.56,7209053.0,6624113.0,9652587.0,661068.0,81.8,0.6863,1.32,0.0998,1.52,Compliant,Current,Pass,0
L0763,Multifamily,Southwest,2019-09-08,2024-09-06,Floating,5.85,30337168.0,28036197.0,88229411.0,3764560.0,89.2,0.3178,2.0,0.1343,2.3,Compliant,Current,Pass,0
L0764,Industrial,Midwest,2024-01-08,2027-01-07,Fixed,5.73,8277165.0,8080146.0,13828511.0,875786.0,100.0,0.5843,1.64,0.1084,1.89,Compliant,Current,Pass,0
L0765,Office,Northeast,2019-09-20,2024-09-18,Floating,5.23,19667027.0,18183110.0,27250105.0,1650564.0,69.5,0.6673,1.51,0.0908,1.73,Compliant,Current,Watch,0
L0766,Retail,Northeast,2024-09-14,2031-09-13,Fixed,5.07,15626230.0,15382717.0,20833409.0,1376721.0,98.2,0.7384,1.53,0.0895,1.76,Compliant,Current,Pass,0
L0767,Industrial,Midwest,2024-06-24,2029-06-23,Fixed,6.55,9190348.0,9022353.0,14810987.0,931224.0,91.8,0.6092,1.37,0.1032,1.58,Compliant,Current,Pass,0
L0768,Hospitality,Northeast,2022-07-13,2027-07-12,Fixed,5.46,19268326.0,18465075.0,19928406.0,1320728.0,68.8,0.9266,1.14,0.0715,1.31,Compliant,Current,High Risk,0
L0769,Multifamily,Southwest,2021-12-12,2024-12-11,Floating,8.22,5960113.0,5669912.0,12870036.0,792691.0,100.0,0.4406,1.48,0.1398,1.7,Compliant,Current,Pass,0
L0770,Industrial,West,2022-08-24,2027-08-23,Fixed,6.26,7069476.0,6784528.0,12000060.0,821728.0,90.1,0.5654,1.68,0.1211,1.93,Compliant,Current,Pass,0
L0771,Office,Northeast,2022-01-14,2027-01-13,Floating,5.38,15594969.0,14852563.0,36368330.0,1802713.0,83.0,0.4084,1.96,0.1214,2.25,Compliant,Current,Pass,0
L0772,Hospitality,Southwest,2023-03-24,2030-03-22,Fixed,5.17,11132099.0,10760988.0,11974670.0,790361.0,75.1,0.8986,1.24,0.0734,1.42,Compliant,Current,High Risk,0
L0773,Office,Southeast,2024-11-24,2031-11-23,Fixed,7.15,9573578.0,9446735.0,13001554.0,735450.0,72.8,0.7266,0.95,0.0779,1.09,Compliant,Current,High Risk,0
L0774,Multifamily,Southwest,2023-04-06,2030-04-04,Floating,6.53,12223831.0,11821549.0,15385011.0,1161734.0,85.9,0.7684,1.31,0.0983,1.5,Compliant,90+ Days,Watch,1
L0775,Industrial,West,2022-03-02,2027-03-01,Floating,7.49,3615564.0,3449030.0,5620206.0,317098.0,92.2,0.6137,1.07,0.0919,1.23,Compliant,Current,Watch,0
L0776,Office,Southwest,2024-11-27,2029-11-26,Fixed,5.87,11098746.0,10952790.0,12267475.0,907265.0,76.4,0.8928,1.23,0.0828,1.41,Compliant,Current,High Risk,0
L0777,Multifamily,Midwest,2019-02-14,2024-02-13,Floating,6.1,34968000.0,32078972.0,53292324.0,3458470.0,83.4,0.6019,1.54,0.1078,1.77,Compliant,Current,Pass,0
L0778,Industrial,West,2021-04-11,2024-04-10,Fixed,7.21,8269527.0,7800271.0,14646660.0,710965.0,88.9,0.5326,1.1,0.0911,1.26,Compliant,Current,Watch,0
L0779,Industrial,Southeast,2019-07-29,2022-07-28,Fixed,5.43,7719018.0,7123153.0,8458739.0,483109.0,66.3,0.8421,1.09,0.0678,1.25,Compliant,Current,Watch,0
L0780,Industrial,Midwest,2024-07-20,2031-07-19,Fixed,6.64,8249189.0,8105450.0,9693728.0,704057.0,91.3,0.8362,1.14,0.0869,1.31,Breached,90+ Days,Watch,1
L0781,Industrial,Southwest,2019-11-10,2024-11-08,Floating,6.41,8321157.0,7707261.0,9789422.0,706004.0,100.0,0.7873,1.24,0.0916,1.43,Compliant,Current,Watch,0
L0782,Retail,West,2024-12-02,2029-12-01,Floating,7.39,10974994.0,10832470.0,17868216.0,952480.0,73.7,0.6062,1.03,0.0879,1.19,Compliant,Current,Watch,0
L0783,Multifamily,Southeast,2024-12-22,2029-12-21,Fixed,7.84,15840707.0,15645411.0,16701776.0,1320538.0,88.3,0.9368,0.94,0.0844,1.08,Compliant,30-60 Days,High Risk,0
L0784,Multifamily,Midwest,2019-07-01,2024-06-29,Floating,6.25,9679299.0,8923200.0,13871212.0,898562.0,100.0,0.6433,1.4,0.1007,1.61,Compliant,Current,Pass,0
L0785,Office,Southeast,2019-02-19,2022-02-18,Fixed,5.71,16002759.0,14683255.0,19275679.0,1406423.0,77.8,0.7618,1.46,0.0958,1.68,Compliant,Current,Watch,0
L0786,Hospitality,Southwest,2023-09-04,2030-09-02,Fixed,6.8,45289158.0,44023543.0,69215855.0,3744123.0,78.9,0.636,1.09,0.085,1.25,Compliant,Current,Watch,0
L0787,Retail,Southeast,2021-06-22,2024-06-21,Fixed,5.23,3486066.0,3296501.0,4386739.0,267137.0,78.9,0.7515,1.35,0.081,1.55,Compliant,Current,Watch,0
L0788,Multifamily,Northeast,2021-01-15,2028-01-14,Fixed,7.65,11625914.0,10933328.0,18940435.0,1302025.0,95.6,0.5772,1.35,0.1191,1.56,Compliant,Current,Pass,0
L0789,Multifamily,Midwest,2019-09-07,2026-09-05,Fixed,7.5,12926665.0,11945797.0,16561937.0,1029847.0,82.5,0.7213,1.0,0.0862,1.15,Compliant,Current,High Risk,0
L0790,Mixed-Use,Southeast,2019-08-18,2026-08-16,Fixed,5.3,9132886.0,8433883.0,15054835.0,582816.0,88.2,0.5602,1.13,0.0691,1.3,Compliant,Current,Watch,0
L0791,Office,Southwest,2019-12-08,2024-12-06,Floating,5.18,16895488.0,15664571.0,28279219.0,1789593.0,84.7,0.5539,1.92,0.1142,2.21,Compliant,Current,Pass,0
L0792,Retail,Southwest,2020-12-24,2023-12-24,Fixed,5.16,4845350.0,4553195.0,8706343.0,411964.0,91.8,0.523,1.53,0.0905,1.75,Compliant,Current,Pass,0
L0793,Retail,Southeast,2021-04-06,2026-04-05,Fixed,5.17,11357571.0,10711216.0,16281858.0,901425.0,84.2,0.6579,1.42,0.0842,1.63,Compliant,Current,Pass,0
L0794,Retail,Southwest,2022-04-17,2029-04-15,Fixed,6.92,3832157.0,3661442.0,6153423.0,322281.0,89.2,0.595,1.11,0.088,1.27,Compliant,Current,Watch,0
L0795,Office,West,2022-09-30,2027-09-29,Fixed,7.59,32286696.0,31024596.0,36500851.0,2744608.0,80.3,0.85,1.01,0.0885,1.16,Compliant,Current,Watch,0
L0796,Hospitality,West,2020-12-31,2030-12-29,Fixed,6.91,21130651.0,19861422.0,20036615.0,1563200.0,73.3,0.9913,0.99,0.0787,1.14,Breached,Current,High Risk,0
L0797,Mixed-Use,West,2019-02-09,2024-02-08,Floating,6.39,10942329.0,10036484.0,16180484.0,1101471.0,84.0,0.6203,1.49,0.1097,1.72,Compliant,Current,Pass,0
L0798,Retail,Northeast,2024-05-21,2029-05-20,Fixed,6.51,4603690.0,4514391.0,8960092.0,563853.0,94.4,0.5038,1.67,0.1249,1.92,Compliant,Current,Pass,0
L0799,Industrial,Southeast,2022-11-17,2027-11-16,Floating,5.82,17627266.0,16966026.0,25611450.0,1671276.0,100.0,0.6624,1.47,0.0985,1.69,Compliant,Current,Pass,0
L0800,Mixed-Use,Northeast,2021-12-16,2026-12-15,Floating,7.59,9781894.0,9306896.0,9754758.0,733428.0,82.5,0.9541,0.9,0.0788,1.04,Compliant,Current,High Risk,0
L0801,Industrial,Southwest,2023-02-14,2028-02-13,Fixed,6.59,5262459.0,5080450.0,10235160.0,482579.0,94.4,0.4964,1.25,0.095,1.44,Compliant,Current,Pass,0
L0802,Office,Northeast,2023-07-22,2030-07-20,Floating,7.3,32094240.0,31150933.0,45805646.0,2534155.0,70.8,0.6801,0.97,0.0814,1.12,Compliant,90+ Days,High Risk,1
L0803,Retail,Southwest,2022-05-06,2029-05-04,Fixed,5.55,4865032.0,4651344.0,6087642.0,450707.0,89.7,0.7641,1.52,0.0969,1.75,Compliant,Current,Watch,0
L0804,Retail,Southwest,2022-06-11,2029-06-09,Floating,6.45,7594895.0,7270291.0,8756763.0,664730.0,89.8,0.8302,1.23,0.0914,1.42,Compliant,Current,Watch,0
L0805,Multifamily,Midwest,2021-02-09,2031-02-07,Fixed,6.85,18826185.0,17720134.0,21180037.0,1489115.0,92.5,0.8366,1.07,0.084,1.23,Compliant,Current,Watch,0
L0806,Industrial,West,2019-02-09,2026-02-07,Fixed,7.5,10907622.0,10004650.0,13404497.0,745226.0,95.1,0.7464,0.86,0.0745,0.99,Compliant,Current,High Risk,0
L0807,Mixed-Use,Southwest,2021-06-17,2024-06-16,Fixed,5.65,36271260.0,34292936.0,44135108.0,3261847.0,100.0,0.777,1.46,0.0951,1.68,Compliant,Current,Watch,0
L0808,Mixed-Use,Midwest,2019-07-14,2026-07-12,Fixed,6.9,8844843.0,8157708.0,8786443.0,678778.0,61.9,0.9284,1.05,0.0832,1.21,Compliant,Current,High Risk,0
L0809,Multifamily,West,2020-10-28,2023-10-28,Fixed,5.56,10688041.0,10023567.0,14684329.0,1049405.0,88.0,0.6826,1.64,0.1047,1.88,Compliant,Current,Pass,0
L0810,Office,Southwest,2023-02-23,2026-02-22,Fixed,8.11,16728666.0,16155033.0,30211339.0,1285611.0,75.3,0.5347,0.85,0.0796,0.98,Compliant,Current,High Risk,0
L0811,Mixed-Use,Southwest,2024-11-23,2031-11-22,Fixed,5.83,19702323.0,19440633.0,33393363.0,2208014.0,96.7,0.5822,1.7,0.1136,1.95,Compliant,Current,Pass,0
L0812,Industrial,Northeast,2021-12-23,2026-12-22,Floating,7.18,20314356.0,19332588.0,24226357.0,1702317.0,97.8,0.798,1.07,0.0881,1.23,Compliant,Current,Watch,0
L0813,Office,Northeast,2022-09-10,2025-09-09,Floating,6.75,18743759.0,17998733.0,26953055.0,1626871.0,82.0,0.6678,1.16,0.0904,1.34,Compliant,Current,Pass,0
L0814,Mixed-Use,West,2020-03-25,2023-03-25,Fixed,8.54,12979124.0,12079617.0,14473242.0,965077.0,95.1,0.8346,0.81,0.0799,0.93,Compliant,Current,High Risk,0
L0815,Hospitality,Southwest,2023-10-13,2026-10-12,Fixed,6.41,9731781.0,9472302.0,11821327.0,713758.0,66.6,0.8013,1.02,0.0754,1.18,Compliant,30-60 Days,Watch,0
L0816,Retail,Southeast,2021-08-16,2031-08-14,Floating,6.14,8510079.0,8062705.0,14928235.0,854577.0,92.2,0.5401,1.5,0.106,1.73,Compliant,Current,Pass,0
L0817,Retail,Northeast,2021-04-22,2024-04-21,Floating,7.18,5594458.0,5279023.0,6435313.0,505785.0,82.8,0.8203,1.16,0.0958,1.34,Compliant,Current,Watch,0
L0818,Multifamily,West,2024-05-20,2027-05-20,Floating,7.16,16861731.0,16534105.0,25792914.0,1726465.0,83.6,0.641,1.27,0.1044,1.46,Compliant,Current,Pass,0
L0819,Office,Southwest,2024-11-15,2029-11-14,Fixed,6.06,14368603.0,14173977.0,28118175.0,1547798.0,92.4,0.5041,1.57,0.1092,1.8,Compliant,Current,Pass,0
L0820,Multifamily,Southwest,2020-12-31,2025-12-30,Fixed,5.21,10512402.0,9880967.0,16481066.0,867079.0,95.0,0.5995,1.46,0.0878,1.68,Compliant,Current,Pass,0
L0821,Industrial,Southeast,2019-12-29,2029-12-26,Fixed,5.72,4479170.0,4155933.0,9521970.0,545144.0,99.2,0.4365,1.99,0.1312,2.29,Compliant,Current,Pass,0
L0822,Office,West,2024-06-29,2027-06-29,Fixed,6.99,6646385.0,6525985.0,8194614.0,469550.0,69.4,0.7964,0.89,0.072,1.03,Breached,Current,High Risk,0
L0823,Multifamily,Southwest,2019-09-18,2024-09-16,Floating,5.03,33396447.0,30874421.0,36505303.0,2420987.0,96.1,0.8458,1.36,0.0784,1.56,Compliant,Current,Watch,0
L0824,Multifamily,Northeast,2022-09-06,2029-09-04,Floating,6.38,12887177.0,12373244.0,19203259.0,1332130.0,100.0,0.6443,1.47,0.1077,1.69,Compliant,Current,Pass,0
L0825,Retail,Southeast,2019-06-10,2029-06-07,Fixed,7.1,9992412.0,9204956.0,14010190.0,971752.0,84.8,0.657,1.29,0.1056,1.49,Compliant,Current,Pass,0
L0826,Hospitality,West,2021-07-29,2028-07-27,Floating,6.52,13320181.0,12612058.0,11899833.0,693153.0,58.0,1.0599,0.73,0.055,0.84,Compliant,90+ Days,High Risk,1
L0827,Multifamily,Southeast,2021-02-18,2028-02-17,Fixed,8.16,19422742.0,18287389.0,30964020.0,2269219.0,93.5,0.5906,1.32,0.1241,1.52,Compliant,Current,Pass,0
L0828,Multifamily,Northeast,2022-04-29,2025-04-28,Fixed,4.63,17588294.0,16811711.0,17647003.0,1342065.0,83.7,0.9527,1.5,0.0798,1.72,Compliant,Current,High Risk,0
L0829,Industrial,West,2020-08-03,2025-08-02,Fixed,5.33,6431772.0,6013725.0,8183933.0,512808.0,81.5,0.7348,1.39,0.0853,1.6,Compliant,Current,Pass,0
L0830,Multifamily,Southeast,2022-03-22,2027-03-21,Floating,4.52,6700477.0,6396257.0,9843086.0,548372.0,86.1,0.6498,1.65,0.0857,1.9,Compliant,Current,Pass,0
L0831,Multifamily,Midwest,2019-11-08,2029-11-05,Fixed,7.99,8020626.0,7428374.0,8505735.0,560550.0,88.1,0.8733,0.82,0.0755,0.94,Compliant,Current,High Risk,0
L0832,Multifamily,Northeast,2024-04-07,2027-04-07,Floating,5.75,11814779.0,11568514.0,10602772.0,895305.0,84.1,1.0911,1.17,0.0774,1.35,Breached,90+ Days,High Risk,1
L0833,Office,Northeast,2020-07-16,2023-07-16,Floating,4.81,19732768.0,18438515.0,29729864.0,1649274.0,88.6,0.6202,1.62,0.0894,1.86,Compliant,Current,Pass,0
L0834,Office,Northeast,2024-02-27,2029-02-25,Fixed,5.65,18384142.0,17976770.0,29271929.0,1764059.0,93.1,0.6141,1.51,0.0981,1.74,Compliant,Current,Pass,0
L0835,Retail,Midwest,2019-05-30,2022-05-29,Fixed,4.95,16342076.0,15048320.0,13755351.0,901208.0,91.9,1.094,1.05,0.0599,1.21,Compliant,Current,High Risk,0
L0836,Multifamily,Midwest,2020-09-10,2023-09-10,Floating,6.06,8098512.0,7582249.0,12754339.0,891209.0,95.1,0.5945,1.69,0.1175,1.94,Compliant,Current,Pass,0
L0837,Hospitality,Southwest,2022-01-02,2031-12-31,Fixed,6.24,12102092.0,11521192.0,19847835.0,935424.0,66.9,0.5805,1.13,0.0812,1.3,Compliant,Current,Watch,0
L0838,Multifamily,Southeast,2020-05-12,2025-05-11,Floating,7.32,12000654.0,11187897.0,16277129.0,1249318.0,84.8,0.6873,1.33,0.1117,1.52,Compliant,Current,Pass,0
L0839,Retail,Southwest,2021-01-17,2028-01-16,Floating,6.44,3152655.0,2965050.0,3393269.0,260028.0,99.8,0.8738,1.18,0.0877,1.36,Compliant,Current,High Risk,0
L0840,Retail,Southeast,2019-01-26,2026-01-24,Fixed,6.22,11729384.0,10752985.0,16684778.0,1020722.0,86.5,0.6445,1.33,0.0949,1.53,Compliant,Current,Pass,0
L0841,Office,Midwest,2024-05-27,2029-05-26,Fixed,5.68,18996439.0,18631708.0,18815088.0,1681308.0,74.3,0.9903,1.38,0.0902,1.59,Compliant,30-60 Days,High Risk,0
L0842,Industrial,Midwest,2024-11-10,2027-11-10,Floating,5.24,8303393.0,8189556.0,13147144.0,999832.0,100.0,0.6229,2.03,0.1221,2.33,Compliant,Current,Pass,0
L0843,Office,Southwest,2020-03-11,2023-03-11,Floating,4.94,14496651.0,13485301.0,18886647.0,1427265.0,77.4,0.714,1.86,0.1058,2.14,Compliant,Current,Pass,0
L0844,Mixed-Use,West,2020-12-19,2025-12-18,Fixed,5.87,23093588.0,21697343.0,30172689.0,2283710.0,92.8,0.7191,1.56,0.1053,1.79,Compliant,Current,Pass,0
L0845,Office,Southwest,2020-06-10,2027-06-09,Fixed,6.28,29176195.0,27228024.0,30105417.0,2270805.0,74.7,0.9044,1.16,0.0834,1.33,Compliant,Current,High Risk,0
L0846,Multifamily,Southeast,2021-07-21,2026-07-20,Fixed,5.81,10479303.0,9919449.0,13200560.0,855433.0,100.0,0.7514,1.29,0.0862,1.49,Compliant,Current,Watch,0
L0847,Office,Southwest,2023-01-13,2026-01-12,Floating,4.97,24924334.0,24036072.0,40496245.0,2588170.0,85.8,0.5935,1.88,0.1077,2.17,Compliant,Current,Pass,0
L0848,Mixed-Use,Northeast,2023-11-23,2028-11-21,Floating,6.78,22508907.0,21939092.0,37354701.0,2110835.0,95.6,0.5873,1.23,0.0962,1.42,Compliant,Current,Pass,0
L0849,Retail,Southeast,2024-10-22,2034-10-20,Floating,8.07,9621315.0,9483401.0,13804435.0,825556.0,81.3,0.687,0.94,0.0871,1.08,Compliant,Current,High Risk,0
L0850,Retail,Southeast,2019-12-06,2026-12-04,Fixed,6.1,7145164.0,6624135.0,10364455.0,644689.0,86.3,0.6391,1.39,0.0973,1.6,Compliant,Current,Pass,0
L0851,Office,West,2019-05-20,2026-05-18,Fixed,5.68,22198262.0,20433591.0,21879318.0,1435046.0,93.6,0.9339,1.08,0.0702,1.24,Compliant,Current,High Risk,0
L0852,Industrial,Midwest,2021-08-21,2028-08-19,Floating,6.55,5646791.0,5350868.0,6076705.0,482397.0,92.0,0.8806,1.2,0.0902,1.38,Compliant,Current,High Risk,0
L0853,Multifamily,Southeast,2020-09-17,2025-09-16,Fixed,5.21,12478594.0,11685981.0,29821829.0,1374117.0,98.5,0.3919,1.96,0.1176,2.26,Compliant,Current,Pass,0
L0854,Hospitality,Midwest,2023-12-12,2030-12-10,Fixed,5.15,19352527.0,18874705.0,22592125.0,1741952.0,86.3,0.8355,1.56,0.0923,1.79,Compliant,Current,Watch,0
L0855,Multifamily,Southwest,2020-02-06,2023-02-05,Fixed,6.61,9684053.0,8997627.0,14972541.0,836862.0,77.2,0.6009,1.22,0.093,1.41,Compliant,Current,Pass,0
L0856,Office,Northeast,2023-02-03,2030-02-01,Floating,7.49,6964217.0,6720832.0,9616917.0,616053.0,75.8,0.6989,1.06,0.0917,1.22,Breached,Current,Watch,0
L0857,Office,West,2021-09-19,2028-09-17,Floating,6.47,10228654.0,9702369.0,12642642.0,739347.0,78.0,0.7674,1.02,0.0762,1.18,Compliant,Current,Watch,0
L0858,Multifamily,Midwest,2022-09-28,2025-09-27,Fixed,4.42,9185852.0,8826169.0,8489100.0,693462.0,77.6,1.0397,1.54,0.0786,1.78,Compliant,Current,High Risk,0
L0859,Retail,Southeast,2020-01-06,2027-01-04,Fixed,6.52,13088227.0,12147165.0,18551547.0,1122376.0,83.4,0.6548,1.23,0.0924,1.42,Compliant,Current,Pass,0
L0860,Office,Midwest,2024-01-19,2034-01-16,Floating,8.46,21064195.0,20570427.0,24750244.0,1724920.0,70.2,0.8311,0.86,0.0839,0.99,Breached,Current,High Risk,0
L0861,Industrial,Southeast,2021-07-03,2026-07-02,Floating,6.38,16766887.0,15861199.0,24254009.0,1701647.0,100.0,0.654,1.46,0.1073,1.68,Compliant,Current,Pass,0
L0862,Multifamily,Midwest,2024-02-29,2031-02-27,Fixed,6.04,23772014.0,23246815.0,26651977.0,1454130.0,78.1,0.8722,0.9,0.0626,1.04,Breached,Current,High Risk,0
L0863,Retail,Southeast,2021-11-08,2024-11-07,Fixed,5.41,9588472.0,9110888.0,15254947.0,978286.0,100.0,0.5972,1.72,0.1074,1.98,Compliant,Current,Pass,0
L0864,Multifamily,Southwest,2019-08-21,2024-08-19,Fixed,6.63,12962597.0,11971757.0,19335004.0,1466346.0,97.5,0.6192,1.61,0.1225,1.85,Compliant,Current,Pass,0
L0865,Multifamily,Southeast,2022-11-28,2027-11-27,Floating,6.0,7027001.0,6765943.0,12882884.0,736139.0,83.6,0.5252,1.58,0.1088,1.81,Compliant,Current,Pass,0
L0866,Retail,Southeast,2023-01-08,2028-01-07,Fixed,7.12,23857789.0,23003615.0,34235247.0,2480710.0,95.2,0.6719,1.32,0.1078,1.51,Compliant,Current,Pass,0
